file,bead_number,start_index,end_index,original_file_label,refined_label,Random Forest_Prediction,HistGradientBoosting_Prediction,Logistic Regression_Prediction,SVM_Prediction,XGBoost_Prediction,KNN_Prediction,Neural Network_Prediction
121826_BM4A2NE1T220808Y0170_NG.csv,32,149265,152591,Weak Weld,Weak Weld,,,,,,,
121826_BM4A2NE1T220808Y0170_NG.csv,33,152735,156061,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
121826_BM4A2NE1T220808Y0170_NG.csv,34,168002,171329,Weak Weld,OK-like,,,,,,,
121826_BM4A2NE1T220808Y0170_NG.csv,35,171488,174814,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,1,9538,13530,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,2,13713,17706,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
163152_BM4A2NE1T220812Y0395_NG.csv,3,17853,21846,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
163152_BM4A2NE1T220812Y0395_NG.csv,4,42262,45588,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,5,45772,49098,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,6,49253,52579,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,7,64619,66093,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,8,66240,67714,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,9,67862,69337,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld
163152_BM4A2NE1T220812Y0395_NG.csv,10,69497,70972,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,11,82559,84034,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,12,84185,85660,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,13,85804,87279,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,14,87426,88901,Weak Weld,Weak Weld,OK,Weak Weld,Hot Melt,OK,Weak Weld,Weak Weld,OK
163152_BM4A2NE1T220812Y0395_NG.csv,15,89063,90537,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,16,90681,92155,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,17,102592,104066,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,18,104216,105690,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,19,105840,107314,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
163152_BM4A2NE1T220812Y0395_NG.csv,20,107474,108948,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,21,109127,110601,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,22,110752,112226,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,23,123372,124847,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,24,124992,126466,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,25,126628,128102,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,26,128250,129724,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,27,129866,131340,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,28,131485,132959,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,29,133138,134612,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,30,134763,136237,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,31,136382,137856,Weak Weld,OK-like,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,32,150044,153370,Weak Weld,Weak Weld,,,,,,,
163152_BM4A2NE1T220812Y0395_NG.csv,33,153533,156859,Weak Weld,Weak Weld,OK,OK,Poor Appearance,OK,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,34,168170,171496,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
163152_BM4A2NE1T220812Y0395_NG.csv,35,171652,174978,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,1,17450,21442,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,2,21627,25619,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
122353_BM4A2NE1T220808Y0175_NG.csv,3,25766,29759,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Hot Melt
122353_BM4A2NE1T220808Y0175_NG.csv,4,40628,43954,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,5,44146,47472,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,6,47627,50953,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,7,62762,64237,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld
122353_BM4A2NE1T220808Y0175_NG.csv,8,64384,65858,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,Weak Weld,OK
122353_BM4A2NE1T220808Y0175_NG.csv,9,66007,67481,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
122353_BM4A2NE1T220808Y0175_NG.csv,10,67642,69116,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,11,80077,81552,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,12,81704,83178,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,13,83323,84797,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,14,84945,86419,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,15,86586,88060,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,16,88222,89697,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,17,101181,102656,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,18,102808,104282,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,19,104431,105905,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,20,106065,107539,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,21,107718,109192,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,22,109343,110817,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK
122353_BM4A2NE1T220808Y0175_NG.csv,23,122314,123789,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,24,123940,125414,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,25,125556,127030,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,26,127177,128652,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,27,128794,130268,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,28,130415,131890,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,29,132063,133537,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,30,133691,135165,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,31,135310,136784,Weak Weld,OK-like,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,32,148209,151535,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,33,151678,155005,Weak Weld,Weak Weld,,,,,,,
122353_BM4A2NE1T220808Y0175_NG.csv,34,166359,169685,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122353_BM4A2NE1T220808Y0175_NG.csv,35,169844,173170,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,1,8648,12641,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,2,12824,16816,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
065319_BM4A2NE1T220811Y0004.csv,3,16963,20956,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Weak Weld
065319_BM4A2NE1T220811Y0004.csv,4,41420,44747,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,5,44927,48253,Weak Weld,OK-like,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,6,48407,51734,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,7,64999,66473,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
065319_BM4A2NE1T220811Y0004.csv,8,66618,68092,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK
065319_BM4A2NE1T220811Y0004.csv,9,68241,69715,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,10,69876,71350,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,11,81450,82924,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,12,83076,84550,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,13,84695,86169,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,14,86317,87791,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,15,87953,89427,Weak Weld,OK-like,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,16,89572,91046,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,17,102578,104053,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,18,104202,105676,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,19,105826,107300,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
065319_BM4A2NE1T220811Y0004.csv,20,107460,108935,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld
065319_BM4A2NE1T220811Y0004.csv,21,109113,110587,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,22,110738,112212,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,Weak Weld,OK
065319_BM4A2NE1T220811Y0004.csv,23,123801,125275,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,24,125423,126898,Weak Weld,OK-like,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,25,127047,128521,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,26,128686,130160,Weak Weld,Weak Weld,OK,Weak Weld,OK,Hot Melt,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,27,130320,131794,Weak Weld,OK-like,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,28,131939,133413,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,29,133589,135063,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,30,135217,136691,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
065319_BM4A2NE1T220811Y0004.csv,31,136836,138310,Weak Weld,OK-like,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,32,148927,152253,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,33,152396,155722,Weak Weld,Weak Weld,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,34,166690,170016,Weak Weld,OK-like,,,,,,,
065319_BM4A2NE1T220811Y0004.csv,35,170171,173497,Weak Weld,OK-like,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,1,17243,21236,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,2,21418,25411,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,3,25558,29551,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,4,41004,44330,Weak Weld,OK-like,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,5,44527,47853,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,6,48007,51333,Weak Weld,OK-like,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,7,62795,64269,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,8,64416,65891,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,9,66039,67513,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,10,67674,69148,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,11,81123,82598,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,12,82748,84222,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,13,84367,85841,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,14,85989,87464,Weak Weld,Weak Weld,OK,Hot Melt,Hot Melt,OK,OK,Weak Weld,OK
205712_BM4A2NE1T220808Y0495_NG.csv,15,87625,89099,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,16,89244,90718,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,17,102095,103569,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,18,103718,105193,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,19,105342,106816,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,20,106976,108451,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld
205712_BM4A2NE1T220808Y0495_NG.csv,21,108629,110104,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,22,110254,111728,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,23,123198,124673,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,24,124825,126299,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,25,126441,127915,Weak Weld,OK-like,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,26,128063,129537,Weak Weld,Weak Weld,OK,OK,OK,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,27,129679,131153,Weak Weld,OK-like,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,28,131295,132770,Weak Weld,Weak Weld,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,29,132946,134420,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,30,134576,136050,Weak Weld,OK-like,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,31,136192,137666,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
205712_BM4A2NE1T220808Y0495_NG.csv,32,149269,152595,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld
205712_BM4A2NE1T220808Y0495_NG.csv,33,152738,156064,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
205712_BM4A2NE1T220808Y0495_NG.csv,34,167730,171056,Weak Weld,OK-like,,,,,,,
205712_BM4A2NE1T220808Y0495_NG.csv,35,171214,174541,Weak Weld,OK-like,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,1,9854,13847,Weak Weld,Weak Weld,OK,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,2,14031,18023,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
122454_BM4A2NE1T220808Y0176_NG.csv,3,18170,22163,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,4,41468,44795,Weak Weld,OK-like,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,5,44996,48322,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,6,48474,51800,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,7,62976,64450,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,OK,Weak Weld
122454_BM4A2NE1T220808Y0176_NG.csv,8,64597,66071,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,9,66220,67694,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,10,67855,69329,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld
122454_BM4A2NE1T220808Y0176_NG.csv,11,81948,83422,Weak Weld,OK-like,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,12,83576,85050,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,13,85193,86667,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,14,86815,88289,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,15,88431,89905,Weak Weld,OK-like,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,16,90050,91524,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,17,103586,105060,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,18,105211,106685,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,19,106836,108310,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,20,108471,109945,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,21,110124,111598,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,Weak Weld,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,22,111749,113223,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,23,124964,126439,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,24,126586,128060,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,25,128226,129700,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,26,129863,131337,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,27,131480,132954,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,28,133098,134573,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,29,134749,136223,Weak Weld,Weak Weld,OK,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,OK
122454_BM4A2NE1T220808Y0176_NG.csv,30,136376,137850,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,31,137995,139469,Weak Weld,OK-like,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,32,151186,154513,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
122454_BM4A2NE1T220808Y0176_NG.csv,33,154674,158001,Weak Weld,Weak Weld,,,,,,,
122454_BM4A2NE1T220808Y0176_NG.csv,34,167785,171111,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
122454_BM4A2NE1T220808Y0176_NG.csv,35,171268,174594,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,1,17796,21788,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,2,21972,25965,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
095129_BM4A2NE1T220808Y0091_NG.csv,3,26112,30104,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,4,41682,45009,Weak Weld,OK-like,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,5,45192,48518,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,6,48671,51997,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,7,63574,65048,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,8,65196,66670,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK
095129_BM4A2NE1T220808Y0091_NG.csv,9,66818,68293,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,10,68454,69928,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,11,81076,82550,Weak Weld,OK-like,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,12,82703,84177,Weak Weld,OK-like,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,13,84321,85796,Weak Weld,OK-like,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,14,85943,87417,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,15,87582,89056,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,16,89198,90673,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,17,102132,103606,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,18,103759,105234,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,19,105383,106857,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,20,107017,108492,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld,Weak Weld,OK,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,21,108670,110144,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,22,110295,111769,Weak Weld,Weak Weld,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,23,123546,125020,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Hot Melt,Hot Melt,Weak Weld,Weak Weld,Hot Melt
095129_BM4A2NE1T220808Y0091_NG.csv,24,125177,126651,Weak Weld,OK-like,OK,Weak Weld,OK,OK,Weak Weld,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,25,126808,128283,Weak Weld,Weak Weld,OK,OK,Poor Appearance,Hot Melt,Weak Weld,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,26,128430,129904,Weak Weld,Weak Weld,OK,Weak Weld,Hot Melt,OK,Weak Weld,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,27,130046,131520,Weak Weld,OK-like,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,28,131665,133139,Weak Weld,OK-like,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,29,133318,134792,Weak Weld,Weak Weld,OK,OK,Hot Melt,OK,OK,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,30,134945,136419,Weak Weld,OK-like,OK,OK,OK,OK,OK,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,31,136562,138036,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,32,149464,152790,Weak Weld,Weak Weld,OK,OK,Poor Appearance,OK,Weak Weld,OK,OK
095129_BM4A2NE1T220808Y0091_NG.csv,33,152952,156278,Weak Weld,Weak Weld,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,34,168263,171589,Weak Weld,OK-like,,,,,,,
095129_BM4A2NE1T220808Y0091_NG.csv,35,171749,175075,Weak Weld,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
130519_BM4A1NE1T220808Y0189.csv,1,17551,21543,Weak Weld,Weak Weld,,,,,,,
130519_BM4A1NE1T220808Y0189.csv,2,21737,25730,Weak Weld,Weak Weld,,,,,,,
